n_early,param,value
50,b,0.0028347570914775133
50,b,0.002859074156731367
50,b,0.0029092789627611637
50,b,0.0023959153331816196
50,b,0.0027942184824496508
50,b,0.0044080279767513275
50,b,0.004702798090875149
50,b,0.00458772387355566
50,b,0.004897036124020815
50,b,0.0044903624802827835
50,b,0.00436106463894248
50,b,0.005216472782194614
50,b,0.004907140973955393
50,b,0.004338223021477461
50,b,0.004867423325777054
50,b,0.004522681701928377
50,b,0.0048955888487398624
50,b,0.0045648617669939995
50,b,0.0047377184964716434
50,b,0.004705893341451883
50,b,0.005084682255983353
50,b,0.005041738972067833
50,b,0.005025405436754227
50,b,0.005025213584303856
50,b,0.00464670779183507
50,b,0.0047813705168664455
50,b,0.004400924779474735
50,b,0.004880556836724281
50,c,0.1285274475812912
50,c,0.1536708027124405
50,c,0.12534423172473907
50,c,0.13219264149665833
50,c,0.13372454047203064
50,c,0.13153526186943054
50,c,0.1492665410041809
50,c,0.1547752171754837
50,c,0.1368270218372345
50,c,0.13485203683376312
50,c,0.14853227138519287
50,c,0.14748722314834595
50,c,0.13255217671394348
50,c,0.13200350105762482
50,c,0.15481047332286835
50,c,0.14816707372665405
50,c,0.14255081117153168
50,c,0.13155746459960938
50,c,0.1358942985534668
50,c,0.12990090250968933
50,c,0.14313113689422607
50,c,0.13895545899868011
50,c,0.1328233927488327
50,c,0.16668477654457092
50,c,0.17994065582752228
50,c,0.18110473453998566
50,c,0.16868259012699127
50,c,0.17183689773082733
50,c,0.17657563090324402
50,c,0.163263738155365
50,c,0.19259372353553772
50,c,0.1812679022550583
50,c,0.1705590933561325
50,c,0.1675395518541336
50,c,0.1893407255411148
50,c,0.19197142124176025
50,c,0.17542500793933868
50,c,0.18943311274051666
50,c,0.1642650067806244
50,c,0.159491166472435
50,c,0.17098726332187653
50,c,0.1429283618927002
50,c,0.17581933736801147
50,c,0.14392034709453583
50,c,0.18371528387069702
50,c,0.1815992295742035
50,c,0.1382731944322586
50,c,0.14661405980587006
50,c,0.14112256467342377
50,c,0.13256098330020905
50,c,0.16464917361736298
50,c,0.15437360107898712
50,c,0.15704958140850067
